CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Value
Russian Federation,RUS,"Gross enrolment ratio, tertiary, male (%)",SE.TER.ENRR.MA,2003,61.467220306396506
Russian Federation,RUS,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,2003,18.415028387912898
Russian Federation,RUS,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,2003,13.900000000859801
Russian Federation,RUS,Gross fixed capital formation (constant 2005 US$),NE.GDI.FTOT.KD,2003,108928116079.619
Russian Federation,RUS,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,2003,1589677916300.0
Russian Federation,RUS,Gross fixed capital formation (current LCU),NE.GDI.FTOT.CN,2003,2432300000000.0
Russian Federation,RUS,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,2003,79248664147.009
Russian Federation,RUS,"Gross fixed capital formation, private sector (% of GDP)",NE.GDI.FPRV.ZS,2003,15.954177032379
Russian Federation,RUS,"Gross fixed capital formation, private sector (current LCU)",NE.GDI.FPRV.CN,2003,2107265000000.0
Russian Federation,RUS,"Gross intake ratio to Grade 1 of primary education, both sexes (%)",SE.PRM.GINT.ZS,2003,100.93625640869101
Russian Federation,RUS,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2003,88.6283054562985
Russian Federation,RUS,Gross national expenditure (constant 2005 US$),NE.DAB.TOTL.KD,2003,558556363851.433
Russian Federation,RUS,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,2003,7264421913200.0
Russian Federation,RUS,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,2003,11706233779300.0
Russian Federation,RUS,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2003,381409936768.539
Russian Federation,RUS,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,2003,161.14473965270201
Russian Federation,RUS,Gross savings (% of GDP),NY.GNS.ICTR.ZS,2003,29.080554284761895
Russian Federation,RUS,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,2003,29.998678224915
Russian Federation,RUS,Gross savings (current LCU),NY.GNS.ICTR.CN,2003,3841027594247.6
Russian Federation,RUS,Gross savings (current US$),NY.GNS.ICTR.CD,2003,125147517080.92
Russian Federation,RUS,Gross value added at factor cost (constant 2005 US$),NY.GDP.FCST.KD,2003,579417829773.783
Russian Federation,RUS,Gross value added at factor cost (constant LCU),NY.GDP.FCST.KN,2003,7708651287600.0
Russian Federation,RUS,Gross value added at factor cost (current LCU),NY.GDP.FCST.CN,2003,11619750315700.0
Russian Federation,RUS,Gross value added at factor cost (current US$),NY.GDP.FCST.CD,2003,378592151560.66705
Russian Federation,RUS,Health expenditure per capita (current US$),SH.XPD.PCAP,2003,167.02412303
Russian Federation,RUS,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,2003,518.22749543
Russian Federation,RUS,"Health expenditure, private (% of GDP)",SH.XPD.PRIV.ZS,2003,2.3099227338188904
Russian Federation,RUS,"Health expenditure, public (% of GDP)",SH.XPD.PUBL.ZS,2003,3.2986998861811103
Russian Federation,RUS,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,2003,11.01532083
Russian Federation,RUS,"Health expenditure, public (% of total health expenditure)",SH.XPD.PUBL,2003,58.81479482
Russian Federation,RUS,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,2003,5.60862262
Russian Federation,RUS,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2003,18.9782319882053
Russian Federation,RUS,High-technology exports (current US$),TX.VAL.TECH.CD,2003,5501366655.0
Russian Federation,RUS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2003,10.5
Russian Federation,RUS,Household final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,2003,7.5454822428283395
Russian Federation,RUS,Household final consumption expenditure (constant 2005 US$),NE.CON.PRVT.KD,2003,304737024567.083
Russian Federation,RUS,Household final consumption expenditure (constant LCU),NE.CON.PRVT.KN,2003,4297724455900.0
Russian Federation,RUS,Household final consumption expenditure (current LCU),NE.CON.PRVT.CN,2003,6692300000000.0
Russian Federation,RUS,Household final consumption expenditure (current US$),NE.CON.PRVT.CD,2003,218047048090.708
Russian Federation,RUS,Household final consumption expenditure per capita (constant 2005 US$),NE.CON.PRVT.PC.KD,2003,2106.74522380926
Russian Federation,RUS,Household final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,2003,8.034546104960329
Russian Federation,RUS,"Household final consumption expenditure, etc. (% of GDP)",NE.CON.PETC.ZS,2003,49.85324979347071
Russian Federation,RUS,"Household final consumption expenditure, etc. (annual % growth)",NE.CON.PETC.KD.ZG,2003,7.022690660811531
Russian Federation,RUS,"Household final consumption expenditure, etc. (constant 2005 US$)",NE.CON.PETC.KD,2003,295724126398.62396
Russian Federation,RUS,"Household final consumption expenditure, etc. (constant LCU)",NE.CON.PETC.KN,2003,4341057888500.0
Russian Federation,RUS,"Household final consumption expenditure, etc. (current LCU)",NE.CON.PETC.CN,2003,6584733779300.0
Russian Federation,RUS,"Household final consumption expenditure, etc. (current US$)",NE.CON.PETC.CD,2003,214542349123.55
Russian Federation,RUS,"Household final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,2003,865334070138.6509
Russian Federation,RUS,"Household final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,2003,608090622885.135
Russian Federation,RUS,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,2003,0.2427546031
Russian Federation,RUS,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,2003,5.3171126536
Russian Federation,RUS,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,2003,97.0
Russian Federation,RUS,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,2003,98.0
Russian Federation,RUS,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,2003,169.5644420668
Russian Federation,RUS,Import volume index (2000 = 100),TM.QTY.MRCH.XD.WD,2003,166.1133995419
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,23.8782872312785
Russian Federation,RUS,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2003,17.2999999988779
Russian Federation,RUS,Imports of goods and services (constant 2005 US$),NE.IMP.GNFS.KD,2003,114310349363.07
Russian Federation,RUS,Imports of goods and services (constant LCU),NE.IMP.GNFS.KN,2003,2801614609100.0
Russian Federation,RUS,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,2003,3153900000000.0
Russian Federation,RUS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2003,102759676788.74
Russian Federation,RUS,Improved sanitation facilities (% of population with access),SH.STA.ACSN,2003,72.4
Russian Federation,RUS,"Improved sanitation facilities, rural (% of rural population with access)",SH.STA.ACSN.RU,2003,58.5
Russian Federation,RUS,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,2003,77.4
Russian Federation,RUS,Improved water source (% of population with access),SH.H2O.SAFE.ZS,2003,95.3
Russian Federation,RUS,"Improved water source, rural (% of rural population with access)",SH.H2O.SAFE.RU.ZS,2003,86.8
Russian Federation,RUS,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,2003,98.4
Russian Federation,RUS,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2003,138.0
Russian Federation,RUS,Income share held by fourth 20%,SI.DST.04TH.20,2003,22.09
Russian Federation,RUS,Income share held by highest 10%,SI.DST.10TH.10,2003,30.41
Russian Federation,RUS,Income share held by highest 20%,SI.DST.05TH.20,2003,47.27
Russian Federation,RUS,Income share held by lowest 10%,SI.DST.FRST.10,2003,2.24
Russian Federation,RUS,Income share held by lowest 20%,SI.DST.FRST.20,2003,5.79
Russian Federation,RUS,Income share held by second 20%,SI.DST.02ND.20,2003,10.09
Russian Federation,RUS,Income share held by third 20%,SI.DST.03RD.20,2003,14.76
Russian Federation,RUS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2003,32.570175367593606
Russian Federation,RUS,"Industry, value added (annual % growth)",NV.IND.TOTL.KD.ZG,2003,9.050728099720539
Russian Federation,RUS,"Industry, value added (constant 2005 US$)",NV.IND.TOTL.KD,2003,218307074225.368
Russian Federation,RUS,"Industry, value added (constant LCU)",NV.IND.TOTL.KN,2003,2965743601400.0
Russian Federation,RUS,"Industry, value added (current LCU)",NV.IND.TOTL.CN,2003,3784573055100.0
Russian Federation,RUS,"Industry, value added (current US$)",NV.IND.TOTL.CD,2003,123308127691.255
Russian Federation,RUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,13.6797203625808
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2003,13.7800614684197
Russian Federation,RUS,Interest payments (% of expense),GC.XPN.INTP.ZS,2003,7.176574352665059
Russian Federation,RUS,Interest payments (% of revenue),GC.XPN.INTP.RV.ZS,2003,5.99414812868765
Russian Federation,RUS,Interest payments (current LCU),GC.XPN.INTP.CN,2003,218455642800.0
Russian Federation,RUS,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,2003,8.5
Russian Federation,RUS,"Internally displaced persons (number, high estimate)",VC.IDP.TOTL.HE,2003,366000.0
Russian Federation,RUS,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,2003,13427000000.0
Russian Federation,RUS,"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,2003,547000000.0
Russian Federation,RUS,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,2003,12880000000.0
Russian Federation,RUS,"International tourism, number of arrivals",ST.INT.ARVL,2003,22521000.0
Russian Federation,RUS,"International tourism, number of departures",ST.INT.DPRT,2003,20572000.0
Russian Federation,RUS,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,2003,5879000000.0
Russian Federation,RUS,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,2003,1377000000.0
Russian Federation,RUS,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,2003,4502000000.0
Russian Federation,RUS,Internet users (per 100 people),IT.NET.USER.P2,2003,8.29886061553908
Russian Federation,RUS,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,2003,0.0
Russian Federation,RUS,Investment in telecoms with private participation (current US$),IE.PPI.TELE.CD,2003,4034010000.0
Russian Federation,RUS,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,2003,323600000.0
Russian Federation,RUS,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,2003,36.2000007629395
Russian Federation,RUS,"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,2003,35.7000007629395
Russian Federation,RUS,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,2003,43.0999984741211
Russian Federation,RUS,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,2003,42.5
Russian Federation,RUS,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.ZS,2003,39.7000007629395
Russian Federation,RUS,"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,2003,39.2000007629395
Russian Federation,RUS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2003,55.0999984741211
Russian Federation,RUS,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,2003,60.0
Russian Federation,RUS,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,2003,66.599998474121
Russian Federation,RUS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,2003,68.0
Russian Federation,RUS,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,2003,69.90000152587889
Russian Federation,RUS,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.MA.ZS,2003,74.6999969482422
Russian Federation,RUS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,2003,61.0
Russian Federation,RUS,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,2003,64.6999969482422
Russian Federation,RUS,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2003,70.5
Russian Federation,RUS,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,2003,8.89999961853027
Russian Federation,RUS,"Labor force with primary education, female (% of female labor force)",SL.TLF.PRIM.FE.ZS,2003,7.300000190734861
Russian Federation,RUS,"Labor force with primary education, male (% of male labor force)",SL.TLF.PRIM.MA.ZS,2003,10.3000001907349
Russian Federation,RUS,Labor force with secondary education (% of total),SL.TLF.SECO.ZS,2003,66.8000030517578
Russian Federation,RUS,"Labor force with secondary education, female (% of female labor force)",SL.TLF.SECO.FE.ZS,2003,65.90000152587889
Russian Federation,RUS,"Labor force with secondary education, male (% of male labor force)",SL.TLF.SECO.MA.ZS,2003,67.6999969482422
Russian Federation,RUS,Labor force with tertiary education (% of total),SL.TLF.TERT.ZS,2003,24.2999992370605
Russian Federation,RUS,"Labor force with tertiary education, female (% of female labor force)",SL.TLF.TERT.FE.ZS,2003,26.7999992370605
Russian Federation,RUS,"Labor force with tertiary education, male (% of male labor force)",SL.TLF.TERT.MA.ZS,2003,22.0
Russian Federation,RUS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2003,48.9957982530514
Russian Federation,RUS,"Labor force, total",SL.TLF.TOTL.IN,2003,73920206.0
Russian Federation,RUS,Land area (sq. km),AG.LND.TOTL.K2,2003,16380980.0
Russian Federation,RUS,Land under cereal production (hectares),AG.LND.CREL.HA,2003,36759400.0
Russian Federation,RUS,Lending interest rate (%),FR.INR.LEND,2003,12.975
Russian Federation,RUS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2003,71.83
Russian Federation,RUS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2003,58.51
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2003,65.00756097560979
Russian Federation,RUS,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2003,0.0594267783824881
Russian Federation,RUS,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,2003,1700.0
Russian Federation,RUS,"Listed domestic companies, total",CM.MKT.LDOM.NO,2003,175.0
Russian Federation,RUS,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,2003,103.02
Russian Federation,RUS,Long-term unemployment (% of total unemployment),SL.UEM.LTRM.ZS,2003,37.5999984741211
Russian Federation,RUS,"Long-term unemployment, female (% of female unemployment)",SL.UEM.LTRM.FE.ZS,2003,39.7999992370605
Russian Federation,RUS,"Long-term unemployment, male (% of male unemployment)",SL.UEM.LTRM.MA.ZS,2003,35.7000007629395
Russian Federation,RUS,"Lower secondary completion rate, both sexes (%)",SE.SEC.CMPT.LO.ZS,2003,89.67443084716801
Russian Federation,RUS,Machinery and transport equipment (% of value added in manufacturing),NV.MNF.MTRN.ZS.UN,2003,12.276850883759598
Russian Federation,RUS,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,2003,21.6883944425169
Russian Federation,RUS,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,2003,65.9163728729754
Russian Federation,RUS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2003,16.33142797084
Russian Federation,RUS,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,2003,1897671153200.0
Russian Federation,RUS,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,2003,61829504535.3838
Russian Federation,RUS,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,2003,10.8114203222999
Russian Federation,RUS,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2003,49.0
Russian Federation,RUS,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,2003,31.94
Russian Federation,RUS,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,2003,135929000000.0
Russian Federation,RUS,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,2003,131473000000.0
Russian Federation,RUS,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,2003,0.47153349199455397
Russian Federation,RUS,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,2003,7.529437988180081
Russian Federation,RUS,Merchandise exports to developing economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,2003,20.606691947700302
Russian Federation,RUS,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,2003,0.49169682236657003
Russian Federation,RUS,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,2003,2.19408490108235
Russian Federation,RUS,Merchandise exports to developing economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,2003,2.20597904208469
Russian Federation,RUS,Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,2003,0.282625714785545
Russian Federation,RUS,Merchandise exports to developing economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,2003,33.3105164161995
Russian Federation,RUS,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,2003,1.62112633316346
Russian Federation,RUS,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,2003,66.2179500918059
Russian Federation,RUS,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,2003,76070000000.0
Russian Federation,RUS,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,2003,56677036961.0
Russian Federation,RUS,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,2003,0.20015046001445602
Russian Federation,RUS,Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,2003,7.4158381266335
Russian Federation,RUS,Merchandise imports from developing economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,2003,25.4538555362854
Russian Federation,RUS,Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,2003,3.8342600169718795
Russian Federation,RUS,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,2003,0.38799400214114504
Russian Federation,RUS,Merchandise imports from developing economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,2003,1.2850135099708102
Russian Federation,RUS,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,2003,0.835174196431119
Russian Federation,RUS,Merchandise imports from developing economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,2003,39.21213538843379
Russian Federation,RUS,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,2003,0.348163109048526
Russian Federation,RUS,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,2003,60.5877141515517
Russian Federation,RUS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2003,49.262251234508604
Russian Federation,RUS,Military expenditure (% of central government expenditure),MS.MIL.XPND.ZS,2003,17.114201451189402
Russian Federation,RUS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,3.94419130297684
Russian Federation,RUS,Military expenditure (current LCU),MS.MIL.XPND.CN,2003,520958008000.0
Russian Federation,RUS,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,2003,0.475341073310591
Russian Federation,RUS,Mobile cellular subscriptions,IT.CEL.SETS,2003,36135135.0
Russian Federation,RUS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2003,24.9414852234176
Russian Federation,RUS,Money (current LCU),FM.LBL.MONY.CN,2003,2165200000000.0
Russian Federation,RUS,Money and quasi money (M2) (current LCU),FM.LBL.MQMY.CN,2003,3954300000000.0
Russian Federation,RUS,Money and quasi money (M2) as % of GDP,FM.LBL.MQMY.GD.ZS,2003,29.9381436312643
Russian Federation,RUS,Money and quasi money (M2) to total reserves ratio,FM.LBL.MQMY.IR.ZS,2003,1.64314762271025
Russian Federation,RUS,Money and quasi money growth (annual %),FM.LBL.MQMY.ZG,2003,38.325112813516604
Russian Federation,RUS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,2003,176.833
Russian Federation,RUS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,2003,471.894
Russian Federation,RUS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2003,16.6
Russian Federation,RUS,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,2003,10.5
Russian Federation,RUS,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2003,19.3
Russian Federation,RUS,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,2003,15.3425164968576
Russian Federation,RUS,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,2003,103.9580846286
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Austria (current US$)",DC.DAC.AUTL.CD,2003,19800000.0
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Belgium (current US$)",DC.DAC.BELL.CD,2003,100000.0
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Canada (current US$)",DC.DAC.CANL.CD,2003,16960000.0
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Denmark (current US$)",DC.DAC.DNKL.CD,2003,36480000.0
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",DC.DAC.CECL.CD,2003,165280000.0
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Finland (current US$)",DC.DAC.FINL.CD,2003,14320000.0
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, France (current US$)",DC.DAC.FRAL.CD,2003,34580000.0
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,2003,82560000.0
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,2003,3440000.0
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Ireland (current US$)",DC.DAC.IRLL.CD,2003,460000.0
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Italy (current US$)",DC.DAC.ITAL.CD,2003,2000000.0
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Japan (current US$)",DC.DAC.JPNL.CD,2003,4890000.0
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",DC.DAC.KORL.CD,2003,1040000.0
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",DC.DAC.LUXL.CD,2003,780000.0
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Netherlands (current US$)",DC.DAC.NLDL.CD,2003,11110000.0
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Norway (current US$)",DC.DAC.NORL.CD,2003,30480000.0
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Portugal (current US$)",DC.DAC.PRTL.CD,2003,10000.0
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Spain (current US$)",DC.DAC.ESPL.CD,2003,2420000.0
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Sweden (current US$)",DC.DAC.SWEL.CD,2003,40250000.0
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Switzerland (current US$)",DC.DAC.CHEL.CD,2003,11570000.0
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Total (current US$)",DC.DAC.TOTL.CD,2003,1160200000.0
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",DC.DAC.GBRL.CD,2003,37870000.0
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, United States (current US$)",DC.DAC.USAL.CD,2003,643800000.0
Russian Federation,RUS,Net current transfers from abroad (constant LCU),NY.TRF.NCTR.KN,2003,-7298238240.16814
Russian Federation,RUS,Net current transfers from abroad (current LCU),NY.TRF.NCTR.CN,2003,-11171888000.0
Russian Federation,RUS,Net current transfers from abroad (current US$),NY.TRF.NCTR.CD,2003,-364000000.0
Russian Federation,RUS,Net domestic credit (current LCU),FM.AST.DOMS.CN,2003,3681800000000.0
Russian Federation,RUS,"Net financial flows, IMF concessional (NFL, current US$)",DT.NFL.IMFC.CD,2003,0.0
Russian Federation,RUS,"Net financial flows, IMF nonconcessional (NFL, current US$)",DT.NFL.IMFN.CD,2003,-1896865000.0
Russian Federation,RUS,Net foreign assets (current LCU),FM.AST.NFRG.CN,2003,2057900000000.0
Russian Federation,RUS,Net income from abroad (current LCU),NY.GSR.NFCY.CN,2003,-404244332000.0
Russian Federation,RUS,Net income from abroad (current US$),NY.GSR.NFCY.CD,2003,-13171000000.0
Russian Federation,RUS,"Net incurrence of liabilities, domestic (% of GDP)",GC.FIN.DOMS.GD.ZS,2003,-0.6088428766761421
Russian Federation,RUS,"Net incurrence of liabilities, domestic (current LCU)",GC.FIN.DOMS.CN,2003,-80417390500.0
Russian Federation,RUS,"Net incurrence of liabilities, foreign (% of GDP)",GC.FIN.FRGN.GD.ZS,2003,-2.2036814767479505
Russian Federation,RUS,"Net incurrence of liabilities, foreign (current LCU)",GC.FIN.FRGN.CN,2003,-291067401200.0
Russian Federation,RUS,Net official aid received (constant 2012 US$),DT.ODA.OATL.KD,2003,1612790000.0
Russian Federation,RUS,Net official aid received (current US$),DT.ODA.OATL.CD,2003,1254460000.0
Russian Federation,RUS,Net official development assistance and official aid received (constant 2012 US$),DT.ODA.ALLD.KD,2003,1612790000.0
Russian Federation,RUS,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2003,1254460000.0
Russian Federation,RUS,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,2003,320000.0
Russian Federation,RUS,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,2003,730000.0
Russian Federation,RUS,"Net official flows from UN agencies, UNHCR (current US$)",DT.NFL.UNCR.CD,2003,9820000.0
Russian Federation,RUS,"Net official flows from UN agencies, UNICEF (current US$)",DT.NFL.UNCF.CD,2003,970000.0
Russian Federation,RUS,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,2003,1030000.0
Russian Federation,RUS,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,2003,1100000.0
Russian Federation,RUS,"Net secondary income (BoP, current US$)",BN.TRF.CURR.CD,2003,-385379700.0
Russian Federation,RUS,Net taxes on products (constant LCU),NY.TAX.NIND.KN,2003,919866726000.0
Russian Federation,RUS,Net taxes on products (current LCU),NY.TAX.NIND.CN,2003,1588483463600.0
Russian Federation,RUS,Net taxes on products (current US$),NY.TAX.NIND.CD,2003,51755619171.1195
Russian Federation,RUS,Number of infant deaths,SH.DTH.IMRT,2003,25916.0
Russian Federation,RUS,Number of maternal deaths,SH.MMR.DTHS,2003,690.0
Russian Federation,RUS,Number of neonatal deaths,SH.DTH.NMRT,2003,16368.0
Russian Federation,RUS,Number of under-five deaths,SH.DTH.MORT,2003,29534.0
